 4.89236791e-02 9.99817631e-01 -3.73699998e-01 9.69539460e-01 -3.66978073e-02 -1.27383030e-01
 5.08806262e-02 9.99022529e-01 3.09380557e-01 9.58855565e-01 1.42560987e-02 -1.06757780e-01
 5.28375734e-02 9.94207898e-01 9.28767981e-01 6.81539873e-01 6.63122853e-02 -3.51076059e-02
 5.47945205e-02 9.85364312e-01 1.33481011e+00 2.17322232e-01 -3.42485466e-02 -6.76007722e-02
 5.67514677e-02 9.72497443e-01 1.42712791e+00 -3.04475280e-01 -1.72023805e-02 -8.14231141e-02
 5.87084149e-02 9.55628336e-01 1.17955181e+00 -7.41604312e-01 -6.23841106e-02 -1.39736069e-01
 6.06653620e-02 9.34793654e-01 6.47392784e-01 -9.77675208e-01 1.63287403e-01 3.05381377e-02
 6.26223092e-02 9.10045868e-01 -4.49459661e-02 -9.52497549e-01 1.06849750e-01 1.35860981e-01
 6.45792564e-02 8.81453411e-01 -7.33237168e-01 -6.76271261e-01 -7.70869297e-02 5.19810020e-02
 6.65362035e-02 8.49100787e-01 -1.25264804e+00 -2.24662469e-01 7.32096543e-03 5.67029173e-02
 6.84931507e-02 8.13088622e-01 -1.47748111e+00 2.82989860e-01 -1.75785358e-02 3.62892356e-02
 7.04500978e-02 7.73533670e-01 -1.35179174e+00 7.15822482e-01 1.50265315e-01 1.84740089e-01
 7.24070450e-02 7.30568762e-01 -9.03376118e-01 9.65159253e-01 3.87878817e-02 2.14290966e-01
 7.43639922e-02 6.84342693e-01 -2.37614859e-01 9.71137611e-01 8.03772493e-02 2.83953667e-01
 7.63209393e-02 6.35020053e-01 4.87463518e-01 7.35937722e-01 -4.74888025e-02 2.22267181e-01
 7.82778865e-02 5.82780990e-01 1.09895816e+00 3.21055516e-01 -1.05171412e-01 1.05982410e-01
 8.02348337e-02 5.27820913e-01 1.45061733e+00 -1.69827210e-01 -5.00127387e-02 5.06705512e-02
 8.21917808e-02 4.70350117e-01 1.45806477e+00 -6.17402181e-01 -1.96594640e-01 -1.48457616e-01
 8.41487280e-02 4.10593342e-01 1.11918697e+00 -9.15800791e-01 1.07351432e-01 -3.36833034e-02
 8.61056751e-02 3.48789261e-01 5.14721134e-01 -9.97110246e-01 -1.07682117e-01 -1.39681255e-01
 8.80626223e-02 2.85189883e-01 -2.11117693e-01 -8.45836753e-01 1.87088077e-03 -1.30826311e-01
 9.00195695e-02 2.20059885e-01 -8.85288937e-01 -5.00537013e-01 -8.82161316e-03 -1.33106609e-01
 9.19765166e-02 1.53675862e-01 -1.34747334e+00 -4.29923786e-02 -9.68447037e-02 -2.23295982e-01
 9.39334638e-02 8.63254947e-02 -1.48846867e+00 4.21884330e-01 1.30245606e-01 -8.18855771e-02
 9.58904110e-02 1.83066362e-02 -1.27617399e+00 7.90352416e-01 -8.22670843e-02 -1.60058383e-01
 9.78473581e-02 -5.00736883e-02 -7.62936360e-01 9.82715516e-01 -2.26073903e-02 -1.74662854e-01
 9.98043053e-02 -1.18500362e-01 -7.25701717e-02 9.59830149e-01 -6.11062796e-02 -2.27035991e-01
 1.01761252e-01 -1.86651344e-01 6.29713594e-01 7.30047161e-01 -4.67689837e-02 -2.62453175e-01
 1.03718200e-01 -2.54198919e-01 1.17711621e+00 3.45662059e-01 -8.14471888e-02 -3.30777705e-01
 1.05675147e-01 -3.20811031e-01 1.44114043e+00 -1.09758231e-01 3.69736827e-02 -2.77265137e-01
 1.07632094e-01 -3.86152697e-01 1.36195563e+00 -5.39986047e-01 6.88219285e-02 -1.94579952e-01
 1.09589041e-01 -4.49887504e-01 9.62016041e-01 -8.56484836e-01 9.38396215e-02 -9.10113325e-02
 1.11545988e-01 -5.11679178e-01 3.39819640e-01 -9.96237831e-01 8.55922380e-02 -8.68527833e-04
 1.13502935e-01 -5.71193230e-01 -3.54479788e-01 -9.33590845e-01 -4.88677599e-02 -4.96928614e-02
 1.15459883e-01 -6.28098670e-01 -9.55536293e-01 -6.84077944e-01 -4.47806846e-03 -5.16862868e-02
 1.17416830e-01 -6.82069787e-01 -1.32244089e+00 -2.99919837e-01 1.04491563e-03 -4.80570568e-02
 1.19373777e-01 -7.32787985e-01 -1.37195771e+00 1.41466867e-01 6.96339512e-02 2.39797472e-02
 1.21330724e-01 -7.79943676e-01 -1.09748045e+00 5.53347481e-01 -1.50104931e-01 -1.27324171e-01
 1.23287671e-01 -8.23238215e-01 -5.69376975e-01 8.56659929e-01 -7.47859095e-02 -1.95743872e-01
 1.25244618e-01 -8.62385874e-01 8.30627224e-02 9.94839168e-01 9.56065802e-02 -9.03500979e-02
 1.27201566e-01 -8.97115843e-01 7.03437075e-01 9.43802946e-01 -7.61510547e-02 -1.61983648e-01
 1.29158513e-01 -9.27174246e-01 1.14593541e+00 7.15482560e-01 4.38681541e-02 -1.10016311e-01
 1.31115460e-01 -9.52326173e-01 1.30979263e+00 3.54559456e-01 1.25640736e-01 2.11252406e-02
 1.33072407e-01 -9.72357694e-01 1.16231157e+00 -7.06798415e-02 -5.99347633e-02 -3.98657847e-02
 1.35029354e-01 -9.87077867e-01 7.45177895e-01 -4.81451736e-01 1.19682058e-02 -2.59042896e-02
 1.36986301e-01 -9.96320703e-01 1.62913441e-01 -8.03024751e-01 -9.90595787e-02 -1.23668654e-01
 1.38943249e-01 -9.99947095e-01 -4.43374984e-01 -9.78063488e-01 -2.18127442e-01 -3.35612663e-01
 1.40900196e-01 -9.97846675e-01 -9.30339370e-01 -9.76462134e-01 -8.15139506e-03 -3.26983425e-01
 1.42857143e-01 -9.89939597e-01 -1.18643060e+00 -8.00079856e-01 -3.49030667e-02 -3.45537321e-01
 1.44814090e-01 -9.76178225e-01 -1.15751662e+00 -4.81739134e-01 6.95701966e-02 -2.58690258e-01
 1.46771037e-01 -9.56548698e-01 -8.58183023e-01 -7.88556025e-02 1.53061223e-01 -9.26945222e-02
 1.48727984e-01 -9.31072374e-01 -3.66401621e-01 3.37035513e-01 -4.44320520e-02 -1.32491848e-01
 1.50684932e-01 -8.99807110e-01 1.96705580e-01 6.92946417e-01 -1.55133999e-01 -2.81001255e-01
 1.52641879e-01 -8.62848379e-01 6.96764636e-01 9.27085574e-01 -8.13510821e-02 -3.48302274e-01
 1.54598826e-01 -8.20330188e-01 1.01830994e+00 9.99350333e-01 4.14427117e-02 -2.89444449e-01
 1.56555773e-01 -7.72425788e-01 1.09148609e+00 8.97945489e-01 2.47538696e-02 -2.50218357e-01
 1.58512720e-01 -7.19348154e-01 9.07109866e-01 6.41095642e-01 4.58063594e-02 -1.91901080e-01
 1.60469667e-01 -6.61350204e-01 5.16881591e-01 2.73651888e-01 -1.04634661e-01 -2.86940686e-01
 1.62426614e-01 -5.98724760e-01 1.91789632e-02 -1.40763240e-01 4.49877651e-02 -2.27605887e-01
 1.64383562e-01 -5.31804208e-01 -4.65713756e-01 -5.30707533e-01 5.05944358e-03 -2.11166149e-01
 1.66340509e-01 -4.60959859e-01 -8.24704422e-01 -8.29113919e-01 -1.48018497e-01 -3.48626338e-01
 1.68297456e-01 -3.86600979e-01 -9.78270832e-01 -9.84690591e-01 -3.48363288e-02 -3.66031350e-01
 1.70254403e-01 -3.09173486e-01 -8.97967174e-01 -9.70633407e-01 -1.52481783e-01 -5.00211566e-01
 1.72211350e-01 -2.29158292e-01 -6.11240003e-01 -7.89205010e-01 -1.43052146e-02 -4.89506202e-01
 1.74168297e-01 -1.47069283e-01 -1.92888349e-01 -4.71413604e-01 -1.35657159e-01 -6.00688051e-01
 1.76125245e-01 -6.34509236e-02 2.54305800e-01 -7.18271448e-02 -2.68870526e-02 -5.97540701e-01
 1.78082192e-01 2.11245140e-02 6.24783836e-01 3.40639933e-01 2.39068811e-02 -5.43756785e-01
 1.80039139e-01 1.06060103e-01 8.35078009e-01 6.94456995e-01 -9.30193661e-02 -6.09588311e-01
 1.81996086e-01 1.90737798e-01 8.42494241e-01 9.27777274e-01 -2.17847923e-03 -5.81287375e-01
 1.83953033e-01 2.74522347e-01 6.53465339e-01 9.99234272e-01 1.10487718e-01 -4.41735288e-01
 1.85909980e-01 3.56765575e-01 3.20039134e-01 8.95372706e-01 1.58710838e-01 -2.60937686e-01
 1.87866928e-01 4.36811027e-01 -7.41741773e-02 6.33376988e-01 -1.24181295e-01 -3.72072097e-01
 1.89823875e-01 5.13998943e-01 -4.34849336e-01 2.58522731e-01 9.60328520e-02 -2.57435640e-01
 1.91780822e-01 5.87671565e-01 -6.79410477e-01 -1.63339339e-01 6.58879758e-02 -1.78675882e-01
 1.93737769e-01 6.57178727e-01 -7.55786391e-01 -5.57093869e-01 7.21878524e-02 -9.75542359e-02
 1.95694716e-01 7.21883709e-01 -6.53238758e-01 -8.51594157e-01 1.43303603e-01 5.06270793e-02
 1.97651663e-01 7.81169312e-01 -4.03090696e-01 -9.92539823e-01 2.74258075e-03 5.08383061e-02
 1.99608611e-01 8.34444114e-01 -6.96394932e-02 -9.52690479e-01 -1.27673630e-01 -7.93772395e-02
 2.01565558e-01 8.81148859e-01 2.66189974e-01 -7.37480702e-01 1.99313417e-02 -5.54770358e-02
 2.03522505e-01 9.20762912e-01 5.26327433e-01 -3.84838477e-01 -1.01494387e-01 -1.54197571e-01
 2.05479452e-01 9.52810742e-01 6.53518774e-01 4.09972840e-02 1.21335698e-02 -1.34354122e-01
 2.07436399e-01 9.76868348e-01 6.23683445e-01 4.60775001e-01 -7.81054445e-02 -2.05741861e-01
 2.09393346e-01 9.92569567e-01 4.50072128e-01 7.94764201e-01 2.10938892e-01 1.54841247e-02
 2.11350294e-01 9.99612184e-01 1.78640794e-01 9.77933985e-01 -8.44745938e-02 -6.97646753e-02
 2.13307241e-01 9.97763770e-01 -1.23897945e-01 9.72913679e-01 1.57647348e-01 9.13709062e-02
 2.15264188e-01 9.86867156e-01 -3.86277867e-01 7.78127158e-01 8.69426662e-02 1.73745027e-01
 2.17221135e-01 9.66845466e-01 -5.49242031e-01 4.29267142e-01 -9.47819921e-02 7.02757836e-02
 2.19178082e-01 9.37706615e-01 -5.78671867e-01 -6.53411097e-03 1.22476250e-01 1.89238244e-01
 2.21135029e-01 8.99547179e-01 -4.72444239e-01 -4.43073468e-01 4.18183261e-02 2.21594658e-01
 2.23091977e-01 8.52555552e-01 -2.59726809e-01 -7.91856076e-01 6.41208780e-02 2.74635803e-01
 2.25048924e-01 7.97014302e-01 6.81527185e-03 -9.80114740e-01 3.03856672e-02 2.91289680e-01
 2.27005871e-01 7.33301631e-01 2.63856491e-01 -9.66424716e-01 6.20623271e-03 2.82931429e-01
 2.28962818e-01 6.61891861e-01 4.52205217e-01 -7.50514153e-01 9.19219469e-02 3.60706804e-01
 2.30919765e-01 5.83354869e-01 5.30159404e-01 -3.74852883e-01 -7.47070601e-02 2.67964404e-01
 2.32876712e-01 4.98354396e-01 4.82483097e-01 8.28156094e-02 -2.19116142e-01 3.54500416e-02
 2.34833659e-01 4.07645167e-01 3.23145353e-01 5.24935884e-01 7.26374989e-02 1.06315038e-01
 2.36790607e-01 3.12068772e-01 9.14080228e-02 8.54703620e-01 -1.38181690e-01 -3.71824031e-02
 2.38747554e-01 2.12548264e-01 -1.57672064e-01 9.97491920e-01 1.58101883e-01 1.22778600e-01
 2.40704501e-01 1.10081450e-01 -3.66066983e-01 9.18392681e-01 2.25596514e-01 3.42236183e-01
 2.42661448e-01 5.73285918e-03 -4.86002957e-01 6.31652033e-01 -1.09364989e-01 2.15759385e-01
 2.44618395e-01 -9.93756023e-02 -4.90648143e-01 1.99326619e-01 1.57495233e-02 2.20720939e-01
 2.46575342e-01 -2.04075282e-01 -3.79942619e-01 -2.81203530e-01 6.27209554e-02 2.72405848e-01
 2.48532290e-01 -3.07162660e-01 -1.80352553e-01 -6.98630882e-01 1.15856449e-02 2.70371200e-01
 2.50489237e-01 -4.07412402e-01 6.13271172e-02 -9.53497967e-01 3.84480605e-02 2.95300701e-01
 2.52446184e-01 -5.03591498e-01 2.88701274e-01 -9.82433192e-01 -1.01658544e-01 1.78877122e-01
 2.54403131e-01 -5.94474374e-01 4.48636031e-01 -7.74856396e-01 7.68831402e-02 2.46816406e-01
 2.56360078e-01 -6.78858829e-01 5.03396072e-01 -3.77581312e-01 1.08145147e-01 3.42620733e-01
 2.58317025e-01 -7.55582645e-01 4.39356541e-01 1.14571570e-01 -1.11249514e-01 2.14240182e-01
 2.60273973e-01 -8.23540679e-01 2.70325633e-01 5.80642810e-01 8.58626090e-02 2.89390782e-01
 2.62230920e-01 -8.81702206e-01 3.46818288e-02 9.03077688e-01 -2.41190506e-02 2.50802192e-01
 2.64187867e-01 -9.29128311e-01 -2.13114975e-01 9.97816206e-01 3.72609764e-02 2.75523059e-01
 2.66144814e-01 -9.64989036e-01 -4.14822332e-01 8.37153753e-01 -1.28052422e-01 1.33694484e-01
 2.68101761e-01 -9.88580035e-01 -5.21822016e-01 4.58960328e-01 4.26944593e-02 1.69704219e-01
 2.70058708e-01 -9.99338423e-01 -5.06619381e-01 -4.09620827e-02 4.06472482e-02 2.01866256e-01
 2.72015656e-01 -9.96857526e-01 -3.69766244e-01 -5.32287708e-01 1.77226253e-02 2.09495569e-01
 2.73972603e-01 -9.80900219e-01 -1.40491442e-01 -8.83891169e-01 -1.72096189e-02 1.81811172e-01
 2.75929550e-01 -9.51410515e-01 1.29303662e-01 -9.99255627e-01 7.84595472e-02 2.51180160e-01
 2.77886497e-01 -9.08523113e-01 3.76523307e-01 -8.43916363e-01 1.18652989e-01 3.57274141e-01
 2.79843444e-01 -8.52570576e-01 5.41365392e-01 -4.56912109e-01 -9.94855069e-02 2.39924927e-01
 2.81800391e-01 -7.84087856e-01 5.81560713e-01 5.77703244e-02 6.36927846e-02 2.91621466e-01
 2.83757339e-01 -7.03813872e-01 4.83024508e-01 5.58330737e-01 1.63778771e-01 4.40819164e-01
 2.85714286e-01 -6.12689916e-01 2.64271756e-01 9.04040969e-01 7.98449770e-02 4.98623182e-01
 2.87671233e-01 -5.11854652e-01 -2.67102284e-02 9.95277835e-01 5.26947097e-02 5.26386733e-01
 2.89628180e-01 -4.02635557e-01 -3.22722690e-01 8.03187609e-01 -1.09687396e-01 3.90380000e-01
 2.91585127e-01 -2.86536669e-01 -5.52633669e-01 3.79893409e-01 2.51159680e-01 6.22020681e-01
 2.93542074e-01 -1.65222593e-01 -6.58263392e-01 -1.54569593e-01 3.23007067e-02 6.23220353e-01
 2.95499022e-01 -4.04987612e-02 -6.08916383e-01 -6.45684648e-01 1.95546280e-01 7.87605615e-01
 2.97455969e-01 8.57119741e-02 -4.09966961e-01 -9.49119332e-01 8.89789354e-03 7.57123228e-01
 2.99412916e-01 2.11396256e-01 -1.03153311e-01 -9.73702353e-01 -9.07573199e-02 6.28509747e-01
 3.01369863e-01 3.34480418e-01 2.41885490e-01 -7.09733181e-01 1.28749365e-01 7.25833625e-01
 3.03326810e-01 4.52863637e-01 5.43204020e-01 -2.33565134e-01 5.41015913e-02 7.43643535e-01
 3.05283757e-01 5.64453627e-01 7.25843492e-01 3.13704951e-01 -6.21181100e-02 6.44343248e-01
 3.07240705e-01 6.67204387e-01 7.40321299e-01 7.67735840e-01 3.71914451e-02 6.49317531e-01
 3.09197652e-01 7.59155412e-01 5.75787013e-01 9.90492616e-01 -1.25113301e-02 6.04340324e-01
 3.11154599e-01 8.38471704e-01 2.64390383e-01 9.12809480e-01 -5.99645351e-02 5.14158773e-01
 3.13111546e-01 9.03483851e-01 -1.24617752e-01 5.56625576e-01 6.57161249e-03 4.95022447e-01
 3.15068493e-01 9.52727355e-01 -5.00093114e-01 2.95087779e-02 -2.53534454e-02 4.44917879e-01
 3.17025440e-01 9.84980350e-01 -7.70231353e-01 -5.07439524e-01 -8.03553664e-02 3.42316619e-01
 3.18982387e-01 9.99298817e-01 -8.64911754e-01 -8.88817298e-01 5.69085434e-02 3.82109331e-01
 3.20939335e-01 9.95048347e-01 -7.53733086e-01 -9.96197374e-01 -1.48818767e-02 3.48121988e-01
 3.22896282e-01 9.71931546e-01 -4.55130523e-01 -7.95393408e-01 5.44194109e-04 3.31260083e-01
 3.24853229e-01 9.30010134e-01 -3.39442543e-02 -3.47796945e-01 -5.73255824e-03 3.08964520e-01
 3.26810176e-01 8.69720885e-01 4.12467714e-01 2.08116445e-01 -1.72863190e-01 1.20653104e-01
 3.28767123e-01 7.91884582e-01 7.76657163e-01 6.99610155e-01 3.06264979e-02 1.45246947e-01
 3.30724070e-01 6.97707267e-01 9.66909488e-01 9.73550513e-01 8.45188054e-02 2.22503405e-01
 3.32681018e-01 5.88773181e-01 9.30264238e-01 9.44389645e-01 2.32870252e-02 2.34665260e-01
 3.34637965e-01 4.67028935e-01 6.66964681e-01 6.21087422e-01 -3.90828029e-02 1.83849194e-01
 3.36594912e-01 3.34758622e-01 2.32444714e-01 1.04401673e-01 -6.37964035e-02 1.10860331e-01
 3.38551859e-01 1.94549780e-01 -2.74123098e-01 -4.44644831e-01 1.11817855e-01 2.17135169e-01
 3.40508806e-01 4.92503228e-02 -7.32420496e-01 -8.55170889e-01 1.99282612e-01 4.05561022e-01
 3.42465753e-01 -9.80831928e-02 -1.02958550e+00 -9.99803592e-01 8.57376598e-02 4.71020631e-01
 3.44422701e-01 -2.44245357e-01 -1.08801804e+00 -8.34214444e-01 9.55305522e-02 5.43000151e-01
 3.46379648e-01 -3.85948884e-01 -8.85531385e-01 -4.10499370e-01 2.63070806e-02 5.42157224e-01
 3.48336595e-01 -5.19897641e-01 -4.62633107e-01 1.39583705e-01 -3.86483238e-02 4.76401039e-01
 3.50293542e-01 -6.42864346e-01 8.52905809e-02 6.45993666e-01 3.96795263e-02 4.92260514e-01
 3.52250489e-01 -7.51771290e-01 6.29469632e-01 9.53231195e-01 -6.01649000e-02 4.07482588e-01
 3.54207436e-01 -8.43772243e-01 1.03809068e+00 9.68057025e-01 -1.16182903e-01 2.70925555e-01
 3.56164384e-01 -9.16333471e-01 1.20831701e+00 6.87417293e-01 1.14879637e-01 3.72258915e-01
 3.58121331e-01 -9.67311675e-01 1.09218539e+00 1.98303801e-01 -9.52952207e-02 2.58350748e-01
 3.60078278e-01 -9.95026537e-01 7.09848807e-01 -3.49883868e-01 -2.10108449e-01 3.53247620e-02
 3.62035225e-01 -9.98325498e-01 1.46556133e-01 -7.91467904e-01 5.41674325e-02 8.77259565e-02
 3.63992172e-01 -9.76638443e-01 -4.66342688e-01 -9.94676408e-01 1.42253113e-01 2.25592771e-01
 3.65949119e-01 -9.30020007e-01 -9.82142395e-01 -9.00603227e-01 6.61109314e-02 2.80424064e-01
 3.67906067e-01 -8.59177431e-01 -1.27405596e+00 -5.39508228e-01 -1.24074890e-01 1.42327971e-01
 3.69863014e-01 -7.65482083e-01 -1.26649624e+00 -2.01994984e-02 9.06219944e-02 2.25833567e-01
 3.71819961e-01 -6.50963147e-01 -9.54616792e-01 5.03566668e-01 2.40613818e-02 2.38603270e-01
 3.73776908e-01 -5.18282321e-01 -4.07061258e-01 8.79037593e-01 1.00519432e-01 3.27192538e-01
 3.75733855e-01 -3.70688911e-01 2.49124282e-01 9.98882422e-01 1.34397434e-01 4.45230346e-01
 3.77690802e-01 -2.11955189e-01 8.58110083e-01 8.31179999e-01 -2.69197541e-04 4.22699631e-01
 3.79647750e-01 -4.62925521e-02 1.27249571e+00 4.26805939e-01 6.15096806e-02 4.63074330e-01
 3.81604697e-01 1.21750382e-01 1.38918114e+00 -9.70726311e-02 -1.03731300e-01 3.36189314e-01
 3.83561644e-01 2.87405903e-01 1.17511857e+00 -5.91776804e-01 -1.96326659e-01 1.23053189e-01
 3.85518591e-01 4.45819051e-01 6.76485875e-01 -9.19610775e-01 -2.50095345e-02 9.18909947e-02
 3.87475538e-01 5.92190007e-01 8.76812111e-03 -9.91837799e-01 -6.33869506e-02 2.39094943e-02
 3.89432485e-01 7.21923235e-01 -6.70137879e-01 -7.91769106e-01 -1.00928030e-01 -7.82140100e-02
 3.91389432e-01 8.30779029e-01 -1.19749839e+00 -3.77252499e-01 -1.09993207e-01 -1.84296516e-01
 3.93346380e-01 9.15022687e-01 -1.44499916e+00 1.37192226e-01 4.31376431e-02 -1.31944047e-01
 3.95303327e-01 9.71566178e-01 -1.35015342e+00 6.12814992e-01 -1.70181860e-01 -2.95528705e-01
 3.97260274e-01 9.98097002e-01 -9.32127470e-01 9.24265174e-01 1.44999459e-02 -2.66252324e-01
 3.99217221e-01 9.93188954e-01 -2.87961609e-01 9.92165582e-01 -1.06061433e-01 -3.59001141e-01
 4.01174168e-01 9.56389668e-01 4.30097611e-01 8.02317213e-01 -4.04528230e-02 -3.81503907e-01
 4.03131115e-01 8.88280230e-01 1.05082639e+00 4.07213553e-01 -3.09963187e-02 -3.93425030e-01
 4.05088063e-01 7.90502747e-01 1.42513448e+00 -8.96116339e-02 9.91454255e-02 -2.74608353e-01
 4.07045010e-01 6.65752605e-01 1.46211958e+00 -5.61509247e-01 -2.42166788e-02 -2.85094614e-01
 4.09001957e-01 5.17733143e-01 1.15128727e+00 -8.91211330e-01 -7.04256025e-03 -2.77882444e-01
 4.10958904e-01 3.51071727e-01 5.65469976e-01 -9.99540389e-01 -1.29001114e-01 -3.92989435e-01
 4.12915851e-01 1.71197551e-01 -1.56356662e-01 -8.63452478e-01 5.66680904e-02 -3.16671873e-01
 4.14872798e-01 -1.58169933e-02 -8.42277965e-01 -5.19603324e-01 2.00510970e-01 -1.00327310e-01
 4.16829746e-01 -2.03447987e-01 -1.32867611e+00 -5.33929447e-02 4.38884169e-02 -5.14225271e-02
 4.18786693e-01 -3.84939709e-01 -1.49953706e+00 4.23068231e-01 -1.18039776e-01 -1.66891176e-01
 4.20743640e-01 -5.53545899e-01 -1.31431912e+00 7.98233710e-01 -1.38476646e-01 -2.97023264e-01
 4.22700587e-01 -7.02784664e-01 -8.17641403e-01 9.86967261e-01 -2.17076320e-03 -2.84342864e-01
 4.24657534e-01 -8.26697862e-01 -1.28460534e-01 9.49081853e-01 -1.68627833e-01 -4.38753554e-01
 4.26614481e-01 -9.20104912e-01 5.88620973e-01 6.96771770e-01 -5.29692436e-02 -4.69785120e-01
 4.28571429e-01 -9.78840326e-01 1.16294615e+00 2.89915867e-01 2.04094993e-02 -4.25886365e-01
 4.30528376e-01 -9.99964073e-01 1.45870538e+00 -1.78986592e-01 4.33351464e-02 -3.61256900e-01
 4.32485323e-01 -9.81934136e-01 1.40727689e+00 -6.06318487e-01 1.83041559e-02 -3.24889899e-01
 4.34442270e-01 -9.24731350e-01 1.02325110e+00 -9.00226031e-01 1.71653482e-02 -2.91480056e-01
 4.36399217e-01 -8.29927869e-01 4.00373160e-01 -9.99875376e-01 3.13897453e-02 -2.45516308e-01
 4.38356164e-01 -7.00692383e-01 -3.11482563e-01 -8.87203324e-01 9.74021630e-02 -1.35838330e-01
 4.40313112e-01 -5.41727427e-01 -9.42615590e-01 -5.89131751e-01 9.54929607e-02 -3.35534524e-02
 4.42270059e-01 -3.59136805e-01 -1.34422844e+00 -1.70340500e-01 -1.52619593e-01 -1.84495373e-01
 4.44227006e-01 -1.60224170e-01 -1.42374085e+00 2.81371634e-01 -8.73662670e-02 -2.62636871e-01
 4.46183953e-01 4.67729485e-02 -1.16625291e+00 6.73740901e-01 -1.05197288e-01 -3.54702315e-01
 4.48140900e-01 2.53006050e-01 -6.37153645e-01 9.28734669e-01 2.53262523e-02 -3.11640947e-01
 4.50097847e-01 4.49384526e-01 3.45224577e-02 9.97574832e-01 6.58611741e-02 -2.30197726e-01
 4.52054795e-01 6.26976482e-01 6.87742895e-01 8.69340721e-01 2.78625540e-02 -1.90825285e-01
 4.54011742e-01 7.77424788e-01 1.16832204e+00 5.71828862e-01 -6.88992513e-02 -2.50183273e-01
 4.55968689e-01 8.93359572e-01 1.36553574e+00 1.64917523e-01 6.31876080e-02 -1.74486501e-01
 4.57925636e-01 9.68786966e-01 1.23775844e+00 -2.71909501e-01 -9.61414979e-02 -2.61903674e-01
 4.59882583e-01 9.99433498e-01 8.21158776e-01 -6.55231512e-01 2.19576985e-01 -2.92315048e-02
 4.61839530e-01 9.83026071e-01 2.19665894e-01 -9.13470989e-01 9.13815175e-02 6.36115880e-02
 4.63796477e-01 9.19489118e-01 -4.21045837e-01 -9.99865682e-01 6.16627363e-02 1.22093745e-01
 4.65753425e-01 8.11043311e-01 -9.49017244e-01 -9.00392029e-01 6.90754473e-02 1.85064505e-01
 4.67710372e-01 6.62194061e-01 -1.24223332e+00 -6.35434047e-01 8.40335509e-02 2.59844831e-01
 4.69667319e-01 4.79602900e-01 -1.23693840e+00 -2.55173459e-01 -1.30690529e-01 1.16162060e-01
 4.71624266e-01 2.71840525e-01 -9.41440863e-01 1.70211124e-01 7.78542949e-02 1.88208252e-01
 4.73581213e-01 4.90265451e-02 -4.32439068e-01 5.63592119e-01 -3.46329659e-03 1.75334542e-01
